"anio","mes","sector","resolucion","expediente","beneficiario","apoderado","tramite"
2019,2,"DL-119-2016","E2019000033","E2019000033","AQUATIC SUPPLIES, S. DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,2,"FOMENTO AL TURISMO","E2018002361","E2018002361","INVERSIONES GLOBALES S.A DE CV","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ZOLI","E2018002654","E2018002654","INGENIERiA Y OPERACIoN DE PLANTAS DE TRATAMIENTO S.A DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,2,"ZOLITUR","E2018002438","E2018002438","GENERAL CONCRETE SERVICES, S. A. DE C. V. (GCS, S.A. DE C.V.)","","IMPUESTO SOBRE LA VENTA"
2019,2,"ZOLI","E2017000502","E2017000502","COMPAnIA AGRICOLA INDUSTRIAL CEIBEnA S.A DE C.V","","ACPV"
2019,2,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002324","E2018002324","ReGIMEN DE APORTACIONES PRIVADAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"DL-119-2016","E2019000226","E2019000226","TRANSPORTES  SUBIRANA","","IMPUESTO SOBRE LA VENTA"
2019,2,"POR TRATADOS Y CONVENIOS INTER","E2018001620","E2018001620","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,2,"FOMENTO AL TURISMO","E2018001553","E2018001553","INVERSIONES Y SERVICIOS S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"ZOLI","E2018001251","E2018001251","ORNAMENTALES DEL VALLE S. A DE C. V (ORVASA)","","ACPV"
2019,1,"DL-119-2016","EM2019000003","EM2019000003","FERTILIZANTES DEL NORTE, S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"DL-119-2016","E2018002375","E2018002375","TECNOAQUA S. DE R.L. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"POR TRATADOS Y CONVENIOS INTER","E2018001226","E2018001226","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,1,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002258","E2018002258","AGREGADOS DEL CARIBE S. A. DE C. V","","ACPV"
2019,1,"DL-119-2016","E2018002502","E2018002502","AGRO SERVICIO COLOPECA","","IMPUESTO SOBRE LA VENTA"
2019,1,"ENERGiA RENOVABLE","E2018002037","E2018002037","SISTEMAS SOLARES DE HONDURAS S.A DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,1,"ZOLITUR","E2017001237","E2017001237","COMERCIAL RAMIREZ","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ZOLITUR","E2017001236","E2017001236","COMERCIAL RAMIREZ S DE R. L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ZOLITUR","E2017001227","E2017001227","SUPERMERCADO ISLEnO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ZOLITUR","E2017001230","E2017001230","SUPERMERCADO ISLEnO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"IGLESIAS","E2018001980","E2018001980","CENTRO CRISTIANO INTERNACIONAL CCI","","IMPUESTO SOBRE LA VENTA"
2019,1,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002299","E2018002299","AGROPECUARIA MONTELIBANO S.A.","","ACPV"
2019,1,"DL-119-2016","E2018002578","E2018002578","EMPRESA  DE  SERVICIOS  MuLTIPLES  CAFeS ESPECIALES Y  DIFERENCIADOS  DE  LA  ESPERANZA","","IMPUESTO SOBRE LA VENTA"
2019,1,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002640","E2018002640","CORPORACION DINANT S.A DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,1,"ZOLI","E2018000526","E2018000526","ALORICA HONDURAS S. A","","IMPUESTO SOBRE LA VENTA"
2019,1,"ZOLI","E2018001276","E2018001276","INDUSTRIAS TECNOLoGICAS DE HONDURAS S. DE R. L. DE C. V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"ZOLITUR","E2017001238","E2017001238","COMERCIAL RAMIREZ","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"DL-119-2016","E2018001592","E2018001592","FERTILIZANTES DEL NORTE, S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"FOMENTO AL TURISMO","E2018002102","E2018002102","INVERSIONES TURiSTICAS DE HONDURAS S.A DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018001934","E2018001934","LIGA DE LACTANCIA MATERNA","","IMPUESTO SOBRE LA VENTA"
2019,1,"ESTADO","E2018002736","E2018002736","CONSTRUCTORA QUEIROZ GALVAO S/A","","IMPUESTO SOBRE LA VENTA"
2019,1,"DL-119-2016","E2018002357","E2018002357","INVERSIONES FOLIA S. DE R. L","","IMPUESTO SOBRE LA VENTA"
2019,1,"ALIANZA PuBLICO PRIVADA (APP)","E2018000234","E2018000234","EMPRESA ENERGIA HONDURAS S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"ALIANZA PuBLICO PRIVADA (APP)","E2018002207","E2018002207","OPERADORA PORTUARIA CENTROAMERICANA, S.A. DE C.V.","","ACPV"
2019,1,"DL-119-2016","E2018002134","E2018002134","FERREMUNDO S. A. DE C. V","","IMPUESTO SOBRE LA VENTA"
2019,1,"POR TRATADOS Y CONVENIOS INTER","E2018000830","E2018000830","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,1,"OTORGADAS SEGuN DECRETOS LEGIS","E2018001342","E2018001342","BENEFICIO DE CAFe MONTECRISTO, S. A. DE C. V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"DL-119-2016","E2018002540","E2018002540","EMPRESAS Y LOGiSTICAS COMERCIAL AGROPECUARIA, S. A","","IMPUESTO SOBRE LA VENTA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018001243","E2018001243","FUNDACIoN CERVECERIA HONDUREnA PARA EL AMBIENTE","","TASA"
2019,1,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000071","E2019000071","COROJO TABACO S.A.","","ACPV"
2019,1,"ZOLI","E2018002228","E2018002228","TABACOS DE DANLI S. A DE C. V","","IMPUESTO SOBRE LA VENTA"
2019,1,"ZOLITUR","E2017001637","E2017001637","INVERSIONES DEL CARIBE S.A (INVERCA)","","ACPV"
2019,1,"DL-119-2016","E2018001927","E2018001927","AZUCARERA CHUMBAGUA S. A. DE C. V.,","","IMPUESTO SOBRE LA VENTA"
2019,1,"OTORGADAS SEGuN DECRETOS LEGIS","E2018001673","E2018001673","INFRA DE HONDURAS S. A. DE C. V.","","APORTACIoN SOLIDARIA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018001813","E2018001813","FUNDACIoN EDUCACIONAL PALMERAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018002190","E2018002190","CaMARA DE COMERCIO E INDUSTRIAS DEL SUR","","IMPUESTO SOBRE LA RENTA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018002277","E2018002277","COMITe PRO-AYUDA AL HOSPITAL SAN FELIPE Y ASILO DE INVaLIDOS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ZOLI","E2018002306","E2018002306","EMPACADORA DE PRODUCTOS ACUaTICOS SAN LORENZO","","ACPV"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018002188","E2018002188","ASOCIACIoN CESAL","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002471","E2018002471","TECNICA UNIVERSAL DE HONDURAS, S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"COOPERATIVAS","E2018002005","E2018002005","COOPERATIVA DE AHORRO Y CREDITO JUTICALPA LIMITADA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ZOLITUR","E2017001228","E2017001228","SUPERMERCADO ISLEnO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018001060","E2018001060","FUNDACIoN MARiA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ZOLI","E2018002430","E2018002430","COBRA ORO DE HONDURAS S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018001882","E2018001882","CaMARA HONDUREnA DE LA INDUSTRIA DE LA CONSTRUCCIoN","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ESTADO","E2018001157","E2018001157","CONSORCIO COPaN","","IMPUESTO SOBRE LA VENTA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018000089","E2018000089","CENTRO DE ESTUDIO DE LA MUJER - HONDURAS (CEM-H)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,1,"ASOCIACIONES SIN FINES DE LUCR","E2018001933","E2018001933","FUNDACIoN ASISTENCIAL MARIA ROSA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
